指標名,シェアサイクルポート,,,,,,,
江東区,東砂７丁目,-,東京都江東区東砂7-19-5,35.672656,139.837805,H1-102.ファミリーマート東砂七丁目店 / Family Mart Higashisuna 7Chome Store,-,営業時間 24時間 / Open for 24 hours
港区,東新橋１丁目,虎ノ門広域,東京都港区東新橋1-5-2,35.665619,139.760797,C1-49. 汐留シティセンター / Shiodome City Center,-,営業時間 24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-15-9,35.694935,139.782685,A3-36.クロックカフェ東神田 / Clock café Higashi-kanda,-,営業時間 / Open  9:30 - 22:00
千代田区,東神田１丁目,-,東京都千代田区東神田1-9‐8,35.694697,139.779756,A3-44.THE WAVES AKIHABARA,-,営業時間 24時間 / Open for 24 hours
千代田区,東神田１丁目,-,東京都千代田区東神田1-7-10,35.694812,139.779300,A3-43.unito CHIYODA,-,営業時間 24時間 / Open for 24 hours
千代田区,東神田２丁目,-,東京都千代田区東神田2-10-9,35.695731,139.781517,A3-37.THE PORTAL AKIHABARA,-,営業時間 24時間 / Open for 24 hours
品川区,東大井１丁目,-,東京都品川区東大井1-1-10,35.606430,139.743380,I1-65.セブン-イレブン品川東大井1丁目店 / Seven-Eleven Shinagawa Higashi-Oi 1 Chome Store,-,営業時間 24時間 / Open for 24 hours
品川区,東中延２丁目,-,東京都品川区東中延2-4-6,35.608997,139.714111,I1-46.セブン-イレブン品川東中延2丁目店 / Seven-Eleven Shinagawa Higashi-Nakanobu 2 Chome shop,-,営業時間 24時間 / Open for 24 hours
中央区,東日本橋２丁目,-,東京都中央区東日本橋2-22-4,35.694068,139.787061,B1-04.産業会館 / Industrial Hall,-,営業時間 24時間 / Open for 24 hours
品川区,東品川１丁目,-,東京都品川区東品川1-3-15,35.622292,139.745935,I1-62.天王洲Rim / TENNOZ Rim,-,営業時間 24時間 / Open for 24 hours
品川区,東品川１丁目,-,東京都品川区東品川1-2-5,35.622874,139.744645,I1-80.リバーサイド品川港南ビル / RIVERSIDE Shinagawa Kounan Building,-,営業時間 24時間 / Open for 24 hours
品川区,東品川２丁目,-,東京都品川区東品川2-3-10,35.623690,139.750921,I1-35.シーフォートスクエア / Sea Fort Square,-,営業時間 24時間 / Open for 24 hours
品川区,東品川２丁目,-,東京都品川区東品川2-2-20,35.622123,139.750140,I1-54.天王洲オーシャンスクエア / Tennoz Ocean Square,-,営業時間 24時間 / Open for 24 hours
品川区,東品川２丁目,-,東京都品川区東品川2-5-42,35.620508,139.749304,I1-53.天王洲公園 / Tennozu Park,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-9-21,35.616807,139.749638,I1-09.東品川海上公園第1 / Higashi-Shinagawa Sea Park Dai-1,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-9-21,35.616807,139.749638,I1-17.東品川海上公園第2 / Higashi-Shinagawa Sea Park Dai-2,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-15-1,35.614405,139.746905,I1-18.東品川公園 / Higashi-Shinagawa Park,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-24-16,35.611320,139.745651,I1-32.ローソン 東品川三丁目店 / LAWSON Higashi-Shinagawa 3 Chome shop,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-28-22,35.611832,139.747912,I1-34.NTT品川ビル / NTT Shinagawa Build,-,営業時間 24時間 / Open for 24 hours
品川区,東品川３丁目,-,東京都品川区東品川3-7-10,35.616306,139.747542,I1-73.ローソン東品川海岸通店 / LAWSON Higashi-Shinagawa Kaigan-dori shop,-,営業時間 24時間 / Open for 24 hours
品川区,東品川４丁目,-,東京都品川区東品川4-10-18,35.607253,139.746793,I1-52.カスタリアタワー品川シーサイド / CASTALIA Tower Shinagawa Seaside,-,営業時間 24時間 / Open for 24 hours
港区,東麻布１丁目,-,東京都港区東麻布1-8-4,35.657132,139.743627,C2-16.ザ・ベルグレイヴィア麻布 / THE BELGRAVIA AZABU,-,営業時間 24時間 / Open for 24 hours
港区,東麻布２丁目,-,東京都港区東麻布2-16-11,35.656947,139.740907,C2-04.飯倉いきいきプラザ / Iikura Iki-iki Plaza,-,営業時間 24時間 / Open for 24 hours
江東区,東陽２丁目,-,東京都江東区東陽2-3-12,35.667825,139.816874,H1-146.ホテルルートインGrand東京東陽町 / HOTEL ROUTE-INN Grand TOKYO TOYOCHO,-,営業時間 24時間 / Open for 24 hours
江東区,東陽４丁目,-,東京都江東区東陽4-11-28,35.672613,139.817301,H1-30.江東区役所（北側） / Koto City Office(North Side),-,営業時間 24時間 / Open for 24 hours
江東区,東陽４丁目,-,東京都江東区東陽4-11-28,35.672613,139.817301,H1-31.江東区役所（南側） / Koto City Office(South Side),-,営業時間 24時間 / Open for 24 hours
江東区,東陽４丁目,-,東京都江東区東陽4-6-11,35.670827,139.819391,H1-71.セブン-イレブン 江東東陽4丁目店 / Seven-Eleven Koto Toyo 4-Chome store,-,営業時間 24時間 / Open for 24 hours
江東区,東陽６丁目,-,東京都江東区東陽6-3-2,35.675304,139.815734,H1-43.東京イースト21 / Tokyo East 21,-,営業時間 24時間 / Open for 24 hours
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-12-1,35.658003,139.698143,M3-01.渋谷マークシティ / SHIBUYA MARK CITY,-,営業時間 / Open 6:00-23:59※ﾅﾁｭﾗﾙﾛｰｿﾝ｢渋谷道玄坂一丁目店｣の脇道奥､および渋谷ﾏｰｸｼﾃｨｳｴｽﾄ 4Fの｢Zoff Plus 渋谷ﾏｰｸｼﾃｨ店｣と｢ﾁｪﾙｼｰｶﾌｪ 渋谷ﾏｰｸｼﾃｨ店｣の間になります｡
渋谷区,道玄坂１丁目,-,東京都渋谷区道玄坂1-10-8,35.656994,139.698552,M3-11.渋谷道玄坂東急ビル/ Shibuya Dogenzaka Tokyu Bldg,-,営業時間 / Open 5:10 - 23:50
千代田区,内幸町１丁目,-,東京都千代田区内幸町1-1-5,35.670593,139.757404,A5-05.みずほ銀行内幸町本部ビル / Mizuho Bank Uchisaiwaicho Headquarters Building,-,営業時間 24時間 / Open for 24 hours
千代田区,内幸町２丁目,-,東京都千代田区内幸町2-2-2,35.670600,139.755229,A5-07.富国生命ビル / FUKOKUSEIMEI BLDG.,-,営業時間 24時間 / Open for 24 hours
千代田区,内神田２丁目,-,東京都千代田区内神田2-3-6,35.689646,139.767903,A3-02.カーサノーヴァショップ（楓ビル） / CASA NUOVA SHOP(Kaede Build.),-,営業時間 24時間 / Open for 24 hours
千代田区,内神田３丁目,-,東京都千代田区内神田3-21-6,35.692803,139.770587,A3-25.神田駅北（神田警察通り）/ North Side of Kanda　Station（Kanda Police St.）,-,営業時間 24時間 / Open for 24 hours
江東区,南砂２丁目,-,東京都江東区南砂2-38-3,35.669544,139.825502,H1-65.ローソン南砂日曹橋店 / LAWSON Minamisuna Nissobashi shop,-,営業時間 24時間 / Open for 24 hours
江東区,南砂２丁目,-,東京都江東区南砂2-3-1,35.671074,139.821999,H1-144.南砂住宅 / Minamisuna Juutaku,-,営業時間 24時間 / Open for 24 hours
江東区,南砂５丁目,-,東京都江東区南砂5-8-1,35.675591,139.829494,H1-121.南砂5丁目 / Minamisuna 5-Chome,-,営業時間 24時間 / Open for 24 hours
江東区,南砂６丁目,-,東京都江東区南砂6-7-15,35.671598,139.835639,H1-47.トピレックプラザ / TOPYREC PLAZA,-,営業時間 24時間 / Open for 24 hours
港区,南青山１丁目,-,東京都港区南青山1-1-1,35.672694,139.725405,C3-07.新青山ビル / Shin-Aoyama Building,-,営業時間 24時間 / Open for 24 hours
品川区,南大井１丁目,-,東京都品川区南大井１丁目１２−６,35.596306,139.737561,I1-66.南大井文化センター駐車場 / Minami-Oi Cultural Center Parking,-,営業時間 / Open 月~土 / Mon.-Sat. 8:30-21:00日･祝 / Sun. Holiday 8:30-17:00休館日:毎月第4月曜日､年末年始(12月29日~1月3日)※施設内に設置されたﾎﾟｰﾄのため､南大井文化ｾﾝﾀｰの休館日に準じます｡
品川区,南大井３丁目,-,東京都品川区南大井3-30-8,35.587745,139.734525,I1-88.セブン-イレブン品川南大井3丁目店 / Seven-Eleven Shinagawa Minami-Oi 3 Chome,-,営業時間 24時間 / Open for 24 hours
品川区,南大井４丁目,-,東京都品川区南大井4-9-2,35.596379,139.735505,I1-71.セブン-イレブン南大井浜川店 / Seven-Eleven Minami-Oi Hamakawa Store,-,営業時間 24時間 / Open for 24 hours
品川区,南大井６丁目,-,東京都品川区南大井6-15-11,35.589765,139.729255,I1-57.大井水神公園 / Oi-Suijin Park,-,営業時間 24時間 / Open for 24 hours
港区,南麻布４丁目,-,東京都港区南麻布4-6-7,35.650932,139.727302,C2-05.ありすいきいきプラザ / Arisu Iki-iki Plaza,-,営業時間 24時間 / Open for 24 hours
港区,南麻布５丁目,-,東京都港区南麻布5-6-33,35.652478,139.727807,C2-13.麻布運動場 / Azabu Sports Field,-,営業時間 24時間 / Open for 24 hours
千代田区,二番町,-,東京都千代田区二番町8-8,35.685844,139.734046,A6-08.二番町ガーデン / Nibancho Garden,-,営業時間 24時間 / Open for 24 hours
千代田区,二番町,-,東京都千代田区二番町5-25,35.685516,139.736321,A6-07.二番町センタービル / Nibancho Center Building,-,営業時間 24時間 / Open for 24 hours
品川区,二葉３丁目,-,東京都品川区二葉3-29-10,35.601803,139.719825,I1-86.ファミリーマート二葉三丁目店 / FamilyMart Futaba 3 Chome,-,営業時間 24時間 / Open for 24 hours
品川区,二葉４丁目,-,東京都品川区二葉4-1-17,35.603186,139.713388,I1-75.セブン-イレブン品川二葉4丁目店 / Seven-Eleven Shinagawa Futaba 4 Chome Store,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋蛎殻町２丁目,-,東京都中央区日本橋蛎殻町2-1-1,35.682318,139.786933,B1-15.ロイヤルパークホテル / ROYAL PARK HOTEL,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-5-12,35.680844,139.779427,B2-07.東京証券会館（北側） / Tokyo Shoken Kaikan(North Side),-,営業時間 24時間 / Open for 24 hours
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-8-1,35.680160,139.778799,B2-09.茅場町一丁目平和ビル / Kayabacho 1-chome Heiwa Building,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋茅場町１丁目,-,東京都中央区日本橋茅場町1-6-12,35.680874,139.778704,B2-08.共同ビル（茅場町交差点前） / Kyodo Building (near Kayabacho Crossing),-,営業時間 24時間 / Open for 24 hours
中央区,日本橋小舟町,-,東京都中央区日本橋小舟町4-1,35.687532,139.777239,B1-06.伊場仙ビル / Ibasen Building,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋小伝馬町,-,東京都中央区日本橋小伝馬町5-2,35.691118,139.777820,B1-01.十思公園 / Jisshi Park,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋小網町,-,東京都中央区日本橋小網町1-3,35.681210,139.781396,B1-18.セブン-イレブン 日本橋小網町店 / Seven-Eleven Nihonbashi Koamicho store,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町3-1,35.681056,139.784930,B1-10.箱崎川第二公園 / Hakozakigawa Dai-ni Park,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋箱崎町,-,東京都中央区日本橋箱崎町6-7,35.679560,139.784427,B1-23.NANAEI日本橋 / NANAEI NIHONBASHI,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋浜町２丁目,-,東京都中央区日本橋浜町2-31-1,35.687831,139.787008,B1-08.明治座 / Meijiza,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1-1-16,35.686439,139.779277,B1-02.堀留児童公園（西側） / Horidome Children’s Park(West Side),-,営業時間 24時間 / Open for 24 hours
中央区,日本橋堀留町１丁目,-,東京都中央区日本橋堀留町1-1-1,35.687408,139.778996,B1-05.日本橋保健センター /  Nihonbashi Health Center,-,営業時間 24時間 / Open for 24 hours
中央区,日本橋本石町４丁目,日八京,東京都中央区日本橋本石町4-4-3,35.687980,139.769899,B1-03.常盤公園（北側） / Tokiwa Park(North Side),-,営業時間 24時間 / Open for 24 hours
中央区,日本橋本町１丁目,日八京,東京都中央区日本橋本町1-4-14,35.686230,139.776069,B1-09.スマイルホテル日本橋三越前 / Smile Hotel Nihonbashi Mitsukoshimae,-,営業時間 24時間 / Open for 24 hours
中央区,入船３丁目,-,東京都中央区入船3-2-6,35.670570,139.775765,B2-05.NTT東日本築地ビル / NTT-East Tsukiji Build.,-,営業時間 24時間 / Open for 24 hours
江東区,白河１丁目,-,東京都江東区白河1-3-28,35.681157,139.800544,H1-55.深川江戸資料館 / Fukagawa Edo Museum,-,営業時間 / Open 8:30~20:00※12/29~1/3はご利用できません｡We will close from December 29 to January 3.
港区,白金６丁目,-,東京都港区白金6-3-15,35.644121,139.723369,C4-06.白金プラチナレジデンス / SHIROKANE PLATINUM RESIDENCE,-,営業時間 24時間 / Open for 24 hours
港区,白金台４丁目,-,東京都港区白金台4-8-5,35.637716,139.725074,C4-02.白金台いきいきプラザ /  Shirokanedai Iki-iki Plaza,-,営業時間 24時間 / Open for 24 hours
港区,白金台４丁目,-,東京都港区白金台4-6-2,35.639197,139.726740,C4-05.白金台駅自転車駐車場 / Shirokanedai Station bicycle parking,-,営業時間 / Open 4:30-25:30(深夜1:30)
渋谷区,幡ケ谷１丁目,-,東京都渋谷区幡ヶ谷1-1-1,35.677331,139.678261,M6-10.京王コインパーク幡ヶ谷 / KEIO Coinpark Hatagaya,-,営業時間 24時間 / Open for 24 hours
渋谷区,幡ケ谷２丁目,-,東京都渋谷区幡ヶ谷2-53-5,35.679050,139.674783,【休止中】M6-05.七号通り公園 / 7 St. Park,休止日時：1月29日（金）23：00～（未定）,営業時間 24時間 / Open for 24 hours
渋谷区,幡ケ谷３丁目,-,東京都渋谷区幡ヶ谷3-61-1,35.683180,139.673290,"M6-12.LIVART SEASON 幡ヶ谷
/ LIVART SEASON HATAGAYA",-,営業時間 24時間 / Open for 24 hours
中央区,八重洲１丁目,日八京,東京都中央区八重洲1-2-1,35.683807,139.771756,B1-22.新呉服橋ビル / New Gofukubashi building,-,営業時間 24時間 / Open for 24 hours
品川区,八潮１丁目,-,東京都品川区八潮1-3-1,35.612513,139.753782,I1-13.八潮北公園 / Yashio-kita Park,-,営業時間 24時間 / Open for 24 hours
品川区,八潮３丁目,-,東京都品川区八潮3-2-38,35.593752,139.761144,I1-38.ローソン 八潮三丁目店 / LAWSON Yashio 3 Chome shop,-,営業時間 24時間 / Open for 24 hours
千代田区,隼町,-,東京都千代田区隼町4-1,35.681553,139.743304,A6-24.国立劇場 / National Theatre,-,営業時間 24時間 / Open for 24 hours
千代田区,飯田橋１丁目,-,東京都千代田区飯田橋1-1-1,35.697357,139.750127,A1-11.ホテルグランドパレス / Hotel Grand Palace,-,営業時間 24時間 / Open for 24 hours
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-5-1,35.701444,139.747374,A1-03.東京区政会館（メトロA5出口） / Tokyo Kusei Kaikan building(Metro A5 Exit),-,営業時間 24時間 / Open for 24 hours
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-5-1,35.701444,139.747374,A1-04.東京区政会館（西側駐輪場） / Tokyo Kusei Kaikan building(Western parking lot),-,営業時間 24時間 / Open for 24 hours
千代田区,飯田橋３丁目,-,東京都千代田区飯田橋3-10-8,35.700845,139.749132,【休止中】A1-07.ホテルメトロポリタン エドモント / Hotel Metropolitan Edmont,休止日時：2020年12月9日（水）12:00～未定,営業時間 24時間 / Open for 24 hours
新宿区,百人町１丁目,-,東京都新宿区百人町1-23-24,35.699277,139.697530,D5-07.セブン-イレブン 新宿大久保駅南口店 / Seven-Eleven Shinjuku Okubo Station South Exit store,-,営業時間 24時間 / Open for 24 hours
新宿区,百人町３丁目,-,東京都新宿区百人町3-23-1,35.705667,139.698292,D5-10.桜美林大学 新宿キャンパス /J. F. Oberlin University Shinjuku campus,休止日時：2020年12月26日（土）23:00～2021年1月7日（水）7:00,営業時間 / Open 7:00-23:00
港区,浜松町１丁目,-,東京都港区浜松町1-6-7,35.658815,139.757547,C1-22.神明いきいきプラザ / Shimmei Iki-iki Plaza,-,営業時間 / 9:00-17:00(月~日､祝日含む)
港区,浜松町１丁目,-,東京都港区浜松町1-13-1,35.658781,139.756899,C1-41.港区立エコプラザ / Eco Plaza,-,営業時間 24時間 / Open for 24 hours
渋谷区,富ケ谷２丁目,-,東京都渋谷区富ヶ谷2-5-15,35.665929,139.686435,M5-10.富ヶ谷2丁目 / Tomigaya 2 chome,-,営業時間 24時間 / Open for 24 hours
千代田区,富士見１丁目,-,東京都千代田区富士見1-6-7,35.699106,139.746388,"A1-05.富士見出張所 / Chiyoda Ward Office,Fujimi Branch",-,営業時間 24時間 / Open for 24 hours
千代田区,富士見１丁目,-,東京都千代田区富士見1-10-3,35.697359,139.746135,A1-15.富士見みらい館 / Fujimi Mirai-kan Hall,-,営業時間 24時間 / Open for 24 hours
千代田区,富士見２丁目,-,東京都千代田区富士見2-10-2飯田橋グラン・ブルーム　サクラテラス,35.698928,139.743809,A1-08.飯田橋サクラテラス（早稲田通り） / IIDABASHI SAKURA TERRACE (Waseda street),-,営業時間 24時間 / Open for 24 hours
千代田区,平河町２丁目,-,東京都千代田区平河町2-7-4,35.679254,139.740279,A6-25.麹町仮住宅 / Kojimachi Temporary Housing,-,営業時間 24時間 / Open for 24 hours
新宿区,片町,-,東京都新宿区片町4-9,35.691856,139.724397,D1-10.曙橋駐輪場 / Akebonobashi Cycle Port,-,営業時間 24時間 / Open for 24 hours
中央区,豊海町,-,東京都中央区豊海町3-13,35.652721,139.771294,【2/4 8時まで】B4-16.トヨミ フィッシャリーズ テラス / TOYOMI FISHERIES TERRACE,閉鎖日時：2021年2月4日（木）ＡＭ8:00,営業時間 24時間 / Open for 24 hours
中央区,豊海町,-,東京都中央区豊海町5-1,35.653492,139.769782,B4-18.豊海センタービル / TOYOMI CENTER BUILDING,-,営業時間 24時間 / Open for 24 hours
江東区,豊洲２丁目,-,東京都江東区豊洲2-2-18,35.654236,139.795268,H1-53.豊洲シビックセンター / Toyosu civic center,-,営業時間 24時間 / Open for 24 hours
江東区,豊洲３丁目,-,東京都江東区豊洲3-1-1,35.659391,139.793763,H1-81.豊洲IHIビル（北側）/Toyosu IHI Building(north side),-,営業時間 24時間 / Open for 24 hours
江東区,豊洲５丁目,-,東京都江東区豊洲5-6-36,35.652117,139.798064,H1-35.ヒューリック豊洲プライムスクエア / Hulic Toyosu Prime Square,-,営業時間 24時間 / Open for 24 hours
江東区,豊洲５丁目,-,東京都江東区豊洲5-6-52,35.650541,139.799287,H1-120.豊洲5丁目 / Toyosu 5 Chome,-,営業時間 24時間 / Open for 24 hours
江東区,豊洲６丁目,-,東京都江東区豊洲6-2-15,35.647827,139.790344,H1-44.テプコ豊洲ビル / TEPCO TOYOSU Bldg.,-,営業時間 24時間 / Open for 24 hours
江東区,豊洲６丁目,-,東京都江東区豊洲6-2-3,35.649293,139.792270,H1-68.芝浦工業大学附属中学高等学校 / Shibaura Institute of Technology Junior and Senior High School,-,営業時間 24時間 / Open for 24 hours
品川区,豊町１丁目,-,東京都品川区豊町1-16-23,35.611531,139.720555,I1-59.文庫の森第一 / Bunko-no-mori 1,-,営業時間 24時間 / Open for 24 hours
品川区,豊町１丁目,-,東京都品川区豊町1-16-23,35.611531,139.720555,I1-60.文庫の森第二 / Bunko-no-mori 2,-,営業時間 24時間 / Open for 24 hours
江東区,北砂１丁目,-,東京都江東区北砂1-2-9,35.684509,139.821418,H1-42.江東区スポーツ会館 / Koto-ku Sports Hall,-,営業時間 24時間 / Open for 24 hours
江東区,北砂５丁目,-,東京都江東区北砂5-1-7,35.680364,139.831968,H1-54.砂町文化センター  / Sunamachi Culture Center,-,営業時間 / Open 9:00-21:30※毎月第1･3月曜日(但し､祝日の場合を除く)及び12/29~1/3はご利用できません｡This port can not be used on the first and third Mondays and we will close from December 29 to January 3.
新宿区,北新宿１丁目,-,東京都新宿区北新宿1-5-1,35.699605,139.695704,D5-11.NTTコミュニケーションズ新宿ビル / NTT Communications Shinjuku Build,-,営業時間 24時間 / Open for 24 hours
新宿区,北新宿２丁目,-,東京都新宿区北新宿2-21-1,35.696092,139.689394,D6-07.新宿フロントタワー / Shinjuku Front Tower,-,営業時間 24時間 / Open for 24 hours
品川区,北品川１丁目,-,東京都品川区北品川1-23-19,35.621143,139.741370,I1-85.GOODOFFICE品川 /  GOODOFFICE Shinagawa,-,営業時間 24時間 / Open for 24 hours
品川区,北品川４丁目,-,東京都品川区北品川4-7-35,35.621737,139.737006,I1-40.御殿山トラストタワー / GOTENYAMA TRUST TOWER,-,営業時間 24時間 / Open for 24 hours
品川区,北品川６丁目,-,東京都品川区北品川6-7-29,35.623788,139.733871,I1-37.ガーデンシティ品川御殿山 / Garden City Shinagawa Gotenyama,-,営業時間 24時間 / Open for 24 hours
渋谷区,本町２丁目,-,東京都渋谷区本町2-2-2,35.683832,139.684936,M6-09.ファミリーマート渋谷本町店 / Family Mart Shibuya Honmachi Store,-,営業時間 24時間 / Open for 24 hours
渋谷区,本町４丁目,-,東京都渋谷区本町4-11-5,35.687351,139.680707,M6-04.本町東べんてん橋公園 / Honmachi-Higashi Benten Bridge Park,-,営業時間 24時間 / Open for 24 hours
渋谷区,本町６丁目,-,東京都渋谷区本町6-27-10,35.682448,139.677441,M6-08.Be Good 幡ヶ谷 / Be Good Hatagaya,-,営業時間 24時間 / Open for 24 hours
港区,麻布十番４丁目,-,東京都港区麻布十番4-3-1,35.654388,139.737244,C2-11.一の橋 / Ichinohashi,-,営業時間 24時間 / Open for 24 hours
中央区,湊１丁目,-,東京都中央区湊1-5-1,35.671845,139.779367,【休止中】B2-01.鉄砲洲児童公園（西側） / Teppozu Children’s Park(West Side),休止日時：2021年1月18日（月）10:00～2021年3月末（未定）まで,営業時間 24時間 / Open for 24 hours
中央区,湊１丁目,-,東京都中央区湊1-1-1,35.673609,139.778767,B2-03.女性センター（ブーケ21） /  Women’s Center(Bouquet 21),-,営業時間 24時間 / Open for 24 hours
江東区,夢の島１丁目,-,東京都江東区夢の島1-1-2,35.648623,139.824323,H1-45.夢の島競技場 / Yumenoshima Stadium,-,営業時間 24時間 / Open for 24 hours
江東区,木場５丁目,-,東京都江東区木場5-8-40,35.671000,139.808621,H1-117.東京パークサイドビル / Tokyo Parkside Building,-,営業時間 24時間 / Open for 24 hours
江東区,木場６丁目,-,東京都江東区木場6-2-6,35.666003,139.806821,H1-36.フジゴルフセンター / Fujigolf Center,-,営業時間 24時間 / Open for 24 hours
江東区,門前仲町２丁目,-,東京都江東区門前仲町2-10-4先,35.673791,139.796025,H1-34.門前仲町駅(首都高高架、駐輪場内２階） / Monzen-nakacho Station,-,営業時間 24時間 / Open for 24 hours
千代田区,有楽町１丁目,大丸有,東京都千代田区有楽町1-1-2,35.673577,139.759176,A4-12.東京ミッドタウン日比谷 / TOKYO MIDTOWN HIBIYA,-,営業時間 24時間 / Open for 24 hours
江東区,有明１丁目,-,東京都江東区有明1-3-33,35.637842,139.788390,H1-76.有明物流センター / Ariake Logistic Center,-,営業時間 24時間 / Open for 24 hours
江東区,有明１丁目,-,東京都江東区有明1-5-22,35.637579,139.781436,H1-89.セガサミースポーツアリーナ / SEGASAMMY SPORTS ARENA,-,営業時間 24時間 / Open for 24 hours
江東区,有明２丁目,-,東京都江東区有明2-3-5,35.633212,139.783857,H1-70.有明スポーツセンター / Ariake sports center,-,営業時間 / Open 8:30-20:00
江東区,有明３丁目,-,東京都江東区有明3-12-13,35.629588,139.792468,H1-28.有明客船ターミナル / Ariake Passenger Ship Terminal,-,営業時間 24時間 / Open for 24 hours
江東区,有明３丁目,-,東京都江東区有明3-7-3,35.634400,139.792637,H1-123.ダイワロイネットホテル東京有明 / Daiwa Roynet Hotel Tokyo-Ariake,-,営業時間 24時間 / Open for 24 hours
新宿区,余丁町,-,東京都新宿区余丁町10-10,35.698269,139.716409,D4-07. 新宿余丁町ビル / Shinjuku Yochomachi Bldg.,-,営業時間 24時間 / Open for 24 hours
港区,六本木１丁目,虎ノ門,東京都港区六本木1-4-5,35.665612,139.739446,C2-03.アークヒルズサウスタワー / Ark Hills South Tower,-,営業時間 24時間 / Open for 24 hours
港区,六本木１丁目,虎ノ門,東京都港区六本木1-9-9,35.663464,139.740964,C2-12.六本木ファーストビル / Roppongi First Building,-,営業時間 24時間 / Open for 24 hours
港区,六本木３丁目,六本木,東京都港区六本木3-2-1,35.664684,139.737749,C2-15.住友不動産六本木グランドタワー / SUMITOMO FUDOSAN ROPPONGI GRAND TOWER,-,営業時間 24時間 / Open for 24 hours
港区,六本木５丁目,六本木,東京都港区六本木5-16-45,35.660626,139.735231,C2-09.麻布地区総合支所 / Azabu Regional City Office,-,営業時間 24時間 / Open for 24 hours
港区,六本木５丁目,六本木,東京都港区六本木5-12-11,35.657824,139.735212,C2-21.麻布ガーデニア / Azabu Gardenia,-,営業時間 24時間 / Open for 24 hours
港区,六本木６丁目,六本木,東京都港区六本木6-10-1,35.660448,139.729233,C2-02.六本木ヒルズ / Roppongi Hills,-,営業時間 24時間 / Open for 24 hours
港区,六本木７丁目,六本木,東京都港区六本木7-3-24,35.666003,139.727795,C2-17.goodoffice ROPPONGI,-,営業時間 24時間 / Open for 24 hours
